order_item_id,order_id,product_id,quantity,unit_price,discount
OI001778,O00581,P0105,4,17274.11,0.1
OI001779,O00582,P0084,2,29957.77,0.0
OI001780,O00582,P0037,3,29340.98,0.0
OI001781,O00582,P0094,2,12871.71,0.0
OI001782,O00582,P0056,4,26540.94,0.0
OI001783,O00583,P0015,2,12370.16,0.0
OI001784,O00583,P0058,1,19519.27,0.15
OI001785,O00583,P0073,2,6309.86,0.2
OI001786,O00583,P0105,2,17274.11,0.0
OI001787,O00583,P0028,4,20532.06,0.05
OI001788,O00584,P0014,3,15835.42,0.0
OI001789,O00584,P0112,4,2861.72,0.0
OI001790,O00584,P0082,3,6739.91,0.0
OI001791,O00584,P0022,3,29352.73,0.0
OI001792,O00584,P0011,5,29653.81,0.0
OI001793,O00585,P0063,1,19689.07,0.0
OI001794,O00585,P0087,3,2082.59,0.2
OI001795,O00585,P0098,1,16744.36,0.15
OI001798,O00587,P0049,5,22427.19,0.1
OI001799,O00588,P0120,3,20385.15,0.1
OI001800,O00588,P0063,4,19689.07,0.0
OI001801,O00588,P0061,3,11732.74,0.15
OI001802,O00589,P0041,3,18672.23,0.15
OI001803,O00589,P0105,4,17274.11,0.05
OI001804,O00589,P0031,5,20367.01,0.0
OI001805,O00590,P0112,1,2861.72,0.0
OI001806,O00590,P0043,4,23683.68,0.2
OI001807,O00590,P0104,4,25379.76,0.15
OI001808,O00591,P0004,1,8571.23,0.2
OI001809,O00591,P0078,5,9794.29,0.0
OI001810,O00592,P0048,5,27431.78,0.15
OI001811,O00592,P0058,4,19519.27,0.1
OI001812,O00593,P0085,3,20620.59,0.0
OI001813,O00593,P0025,3,11320.25,0.2
OI001814,O00593,P0001,1,5815.44,0.2
OI001815,O00593,P0082,3,6739.91,0.15
OI001816,O00594,P0030,5,7749.16,0.2
OI001817,O00594,P0078,1,9794.29,0.0
OI001818,O00594,P0063,4,19689.07,0.05
OI001819,O00594,P0052,1,2818.25,0.15
OI001820,O00595,P0038,2,361.97,0.2
OI001821,O00595,P0078,5,9794.29,0.1
OI001822,O00595,P0025,5,11320.25,0.0
OI001823,O00595,P0092,2,26656.16,0.05
OI001824,O00596,P0039,5,22385.74,0.2
OI001825,O00597,P0022,4,29352.73,0.15
OI001826,O00597,P0115,5,2658.52,0.0
OI001827,O00597,P0058,2,19519.27,0.0
OI001828,O00597,P0015,2,12370.16,0.2
OI001829,O00598,P0014,4,15835.42,0.15
OI001830,O00599,P0021,3,29923.09,0.05
OI001831,O00600,P0029,4,7057.79,0.15
OI001832,O00600,P0093,1,12034.06,0.15
OI001833,O00600,P0033,2,20746.57,0.1
OI001834,O00601,P0012,2,28948.95,0.1
OI001835,O00601,P0102,5,3215.58,0.0
OI001836,O00601,P0089,3,15973.04,0.05
OI001837,O00601,P0043,4,23683.68,0.15
OI001838,O00602,P0110,3,10608.58,0.0
OI001839,O00602,P0056,3,26540.94,0.0
OI001840,O00602,P0104,1,25379.76,0.0
OI001841,O00602,P0030,3,7749.16,0.15
OI001842,O00602,P0029,5,7057.79,0.0
OI001843,O00603,P0074,3,23258.13,0.0
OI001844,O00604,P0049,1,22427.19,0.0
OI001845,O00604,P0074,1,23258.13,0.1
OI001846,O00604,P0095,5,28613.34,0.0
OI001847,O00605,P0055,2,20284.12,0.1
OI001848,O00605,P0041,5,18672.23,0.1
OI001849,O00605,P0099,2,9969.82,0.0
OI001850,O00605,P0047,4,15113.63,0.0
OI001851,O00606,P0110,3,10608.58,0.2
OI001852,O00606,P0059,2,28394.29,0.05
OI001853,O00606,P0041,4,18672.23,0.0
OI001854,O00606,P0019,5,28629.69,0.0
OI001855,O00606,P0105,2,17274.11,0.15
OI001856,O00607,P0077,3,4058.28,0.0
OI001857,O00608,P0089,5,15973.04,0.05
OI001858,O00608,P0016,2,14148.38,0.05
OI001859,O00608,P0036,3,8960.67,0.15
OI001860,O00608,P0109,4,5510.83,0.0
OI001861,O00608,P0091,3,21658.7,0.0
OI001862,O00609,P0109,2,5510.83,0.15
OI001863,O00609,P0094,1,12871.71,0.2
OI001864,O00610,P0110,4,10608.58,0.0
OI001865,O00610,P0063,2,19689.07,0.0
OI001866,O00611,P0051,3,29022.02,0.2
OI001867,O00611,P0044,4,22002.91,0.05
OI001868,O00611,P0055,1,20284.12,0.1
OI001869,O00611,P0087,3,2082.59,0.0
OI001870,O00611,P0061,2,11732.74,0.15
OI001871,O00612,P0051,5,29022.02,0.2
OI001873,O00612,P0017,3,18742.99,0.05
OI001874,O00612,P0042,2,27113.7,0.1
OI001875,O00612,P0097,2,3005.35,0.05
OI001876,O00613,P0038,2,361.97,0.2
OI001877,O00613,P0115,2,2658.52,0.15
OI001878,O00613,P0019,1,28629.69,0.0
OI001879,O00613,P0027,5,5351.07,0.0
OI001880,O00614,P0049,2,22427.19,0.0
OI001881,O00614,P0055,1,20284.12,0.0
OI001882,O00615,P0023,3,5090.98,0.1
OI001883,O00615,P0007,4,22914.64,0.0
OI001884,O00615,P0016,4,14148.38,0.0
OI001885,O00615,P0066,1,28522.59,0.0
OI001886,O00616,P0051,3,29022.02,0.15
OI001887,O00616,P0063,5,19689.07,0.0
OI001888,O00617,P0100,1,26223.39,0.2
OI001889,O00617,P0089,4,15973.04,0.2
OI001890,O00617,P0102,4,3215.58,0.0
OI001891,O00617,P0086,4,26990.09,0.0
OI001892,O00618,P0016,1,14148.38,0.0
OI001893,O00619,P0063,5,19689.07,0.0
OI001894,O00620,P0076,5,7609.55,0.1
OI001895,O00621,P0036,5,8960.67,0.0
OI001896,O00621,P0089,4,15973.04,0.05
OI001897,O00621,P0096,4,2845.8,0.0
OI001899,O00622,P0042,1,27113.7,0.15
OI001900,O00623,P0024,4,9812.32,0.1
OI001901,O00623,P0052,5,2818.25,0.2
OI001902,O00623,P0105,5,17274.11,0.05
OI001903,O00623,P0090,1,12974.36,0.1
OI001904,O00623,P0003,5,28035.34,0.1
OI001905,O00624,P0097,2,3005.35,0.15
OI001906,O00625,P0024,5,9812.32,0.15
OI001907,O00626,P0001,4,5815.44,0.2
OI001908,O00626,P0072,3,23634.91,0.0
OI001909,O00627,P0017,5,18742.99,0.0
OI001910,O00628,P0012,3,28948.95,0.2
OI001911,O00628,P0072,1,23634.91,0.0
OI001912,O00629,P0065,3,20745.59,0.0
OI001913,O00630,P0022,3,29352.73,0.0
OI001914,O00630,P0055,5,20284.12,0.2
OI001915,O00630,P0085,3,20620.59,0.15
OI001916,O00630,P0001,5,5815.44,0.05
OI001917,O00630,P0032,2,28363.64,0.1
OI001918,O00631,P0089,3,15973.04,0.1
OI001919,O00631,P0041,5,18672.23,0.1
OI001920,O00631,P0067,2,29430.12,0.15
OI001921,O00631,P0117,1,13360.22,0.15
OI001922,O00632,P0031,1,20367.01,0.0
OI001923,O00633,P0039,2,22385.74,0.0
OI001924,O00633,P0110,5,10608.58,0.1
OI001925,O00634,P0076,3,7609.55,0.0
OI001926,O00634,P0046,5,23621.0,0.05
OI001927,O00635,P0071,3,1631.29,0.0
OI001928,O00636,P0084,4,29957.77,0.0
OI001929,O00636,P0116,3,22662.54,0.15
OI001930,O00636,P0021,4,29923.09,0.15
OI001931,O00636,P0052,2,2818.25,0.1
OI001933,O00637,P0081,2,15455.55,0.15
OI001934,O00638,P0073,5,6309.86,0.1
OI001935,O00638,P0085,2,20620.59,0.05
OI001936,O00638,P0083,2,9132.71,0.0
OI001937,O00639,P0049,1,22427.19,0.0
OI001938,O00639,P0004,1,8571.23,0.1
OI001939,O00639,P0078,1,9794.29,0.15
OI001940,O00639,P0032,5,28363.64,0.05
OI001941,O00640,P0043,1,23683.68,0.0
OI001942,O00641,P0100,2,26223.39,0.0
OI001943,O00641,P0035,1,7207.71,0.0
OI001944,O00641,P0019,4,28629.69,0.0
OI001945,O00642,P0014,2,15835.42,0.1
OI001946,O00642,P0101,3,29055.75,0.1
OI001947,O00642,P0119,4,3520.87,0.0
OI001948,O00642,P0016,5,14148.38,0.0
OI001949,O00643,P0111,1,19761.46,0.0
OI001950,O00643,P0037,2,29340.98,0.0
OI001951,O00643,P0071,4,1631.29,0.0
OI001952,O00643,P0035,3,7207.71,0.2
OI001953,O00643,P0078,5,9794.29,0.1
OI001954,O00644,P0113,2,12664.59,0.0
OI001955,O00644,P0109,1,5510.83,0.15
OI001956,O00644,P0052,5,2818.25,0.15
OI001957,O00644,P0062,2,17669.73,0.15
OI001958,O00644,P0076,2,7609.55,0.0
OI001959,O00645,P0073,3,6309.86,0.15
OI001960,O00645,P0095,2,28613.34,0.15
OI001961,O00645,P0035,5,7207.71,0.05
OI001962,O00645,P0007,4,22914.64,0.0
OI001963,O00646,P0046,3,23621.0,0.0
OI001964,O00646,P0103,4,19743.28,0.1
OI001965,O00646,P0060,2,3024.1,0.0
OI001966,O00646,P0065,1,20745.59,0.0
OI001967,O00647,P0099,1,9969.82,0.0
OI001968,O00647,P0041,2,18672.23,0.0
OI001969,O00647,P0109,2,5510.83,0.1
OI001970,O00647,P0012,1,28948.95,0.0
OI001971,O00648,P0071,1,1631.29,0.05
OI001972,O00648,P0119,5,3520.87,0.15
OI001973,O00648,P0064,2,12314.5,0.05
OI001974,O00649,P0066,5,28522.59,0.15
OI001975,O00649,P0088,1,16504.89,0.05
OI001976,O00649,P0087,1,2082.59,0.1
OI001977,O00649,P0114,2,9431.72,0.2
OI001978,O00650,P0092,4,26656.16,0.15
OI001979,O00651,P0096,5,2845.8,0.15
OI001980,O00651,P0045,5,22454.73,0.0
OI001981,O00651,P0032,5,28363.64,0.05
OI001982,O00651,P0095,2,28613.34,0.15
OI001983,O00651,P0085,5,20620.59,0.0
OI001985,O00652,P0047,3,15113.63,0.0
OI001986,O00653,P0064,1,12314.5,0.0
OI001987,O00653,P0049,2,22427.19,0.2
OI001988,O00653,P0022,5,29352.73,0.2
OI001989,O00653,P0048,1,27431.78,0.0
OI001990,O00654,P0062,2,17669.73,0.0
OI001991,O00654,P0038,5,361.97,0.05
OI001992,O00654,P0034,2,29981.28,0.0
OI001993,O00655,P0106,5,29239.45,0.2
OI001994,O00655,P0115,4,2658.52,0.0
OI001995,O00655,P0005,3,29967.2,0.0
OI001996,O00655,P0120,5,20385.15,0.05
OI001997,O00655,P0060,3,3024.1,0.0
OI001998,O00656,P0014,2,15835.42,0.05
OI001999,O00656,P0001,3,5815.44,0.0
OI002000,O00656,P0045,1,22454.73,0.05
OI002001,O00657,P0026,2,12432.11,0.05
OI002002,O00657,P0011,1,29653.81,0.05
OI002003,O00657,P0068,1,1929.24,0.0
OI002004,O00657,P0066,3,28522.59,0.0
OI002005,O00658,P0051,4,29022.02,0.0
OI002006,O00658,P0048,5,27431.78,0.2
OI002007,O00658,P0039,3,22385.74,0.0
OI002008,O00658,P0047,4,15113.63,0.15
OI002009,O00659,P0021,4,29923.09,0.0
OI002010,O00659,P0018,3,25587.96,0.2
OI002011,O00659,P0046,2,23621.0,0.0
OI002012,O00659,P0096,2,2845.8,0.0
OI002013,O00660,P0018,4,25587.96,0.05
OI002014,O00661,P0116,2,22662.54,0.05
OI002015,O00661,P0005,3,29967.2,0.0
OI002016,O00661,P0021,4,29923.09,0.05
OI002017,O00662,P0064,3,12314.5,0.2
OI002018,O00662,P0103,4,19743.28,0.1
OI002019,O00662,P0088,4,16504.89,0.0
OI002020,O00662,P0092,1,26656.16,0.0
OI002021,O00662,P0017,1,18742.99,0.0
OI002022,O00663,P0045,1,22454.73,0.2
OI002023,O00663,P0065,2,20745.59,0.0
OI002024,O00664,P0055,1,20284.12,0.05
OI002025,O00664,P0077,4,4058.28,0.0
OI002026,O00664,P0095,3,28613.34,0.05
OI002027,O00665,P0098,4,16744.36,0.0
OI002028,O00666,P0020,3,1192.67,0.2
OI002029,O00666,P0094,1,12871.71,0.2
OI002030,O00666,P0066,3,28522.59,0.15
OI002031,O00666,P0024,2,9812.32,0.15
OI002032,O00666,P0032,4,28363.64,0.0
OI002033,O00667,P0091,5,21658.7,0.1
OI002034,O00667,P0101,2,29055.75,0.0
OI002035,O00667,P0104,5,25379.76,0.15
OI002036,O00667,P0014,2,15835.42,0.0
OI002037,O00668,P0017,4,18742.99,0.0
OI002038,O00669,P0025,4,11320.25,0.0
OI002039,O00669,P0119,5,3520.87,0.0
OI002040,O00669,P0019,1,28629.69,0.2
OI002041,O00670,P0049,4,22427.19,0.1
OI002042,O00671,P0090,2,12974.36,0.0
OI002043,O00671,P0082,4,6739.91,0.05
OI002044,O00671,P0030,1,7749.16,0.1
OI002045,O00672,P0083,3,9132.71,0.0
OI002046,O00672,P0007,3,22914.64,0.0
OI002047,O00672,P0039,4,22385.74,0.0
OI002048,O00672,P0015,3,12370.16,0.0
OI002049,O00673,P0006,1,16212.79,0.15
OI002050,O00673,P0001,3,5815.44,0.0
OI002051,O00674,P0061,5,11732.74,0.0
OI002052,O00674,P0036,4,8960.67,0.0
OI002053,O00674,P0117,3,13360.22,0.05
OI002054,O00675,P0043,1,23683.68,0.15
OI002055,O00675,P0039,1,22385.74,0.15
OI002056,O00675,P0015,5,12370.16,0.2
OI002057,O00676,P0043,3,23683.68,0.15
OI002058,O00676,P0047,5,15113.63,0.1
OI002059,O00677,P0048,5,27431.78,0.05
OI002060,O00677,P0031,1,20367.01,0.0
OI002061,O00677,P0084,2,29957.77,0.15
OI002062,O00677,P0036,5,8960.67,0.0
OI002063,O00677,P0027,1,5351.07,0.1
OI002064,O00678,P0025,4,11320.25,0.0
OI002065,O00678,P0091,1,21658.7,0.1
OI002066,O00679,P0044,2,22002.91,0.1
OI002067,O00679,P0039,2,22385.74,0.0
OI002068,O00679,P0093,2,12034.06,0.0
OI002069,O00679,P0061,4,11732.74,0.1
OI002070,O00679,P0098,3,16744.36,0.2
OI002071,O00680,P0045,1,22454.73,0.05
OI002072,O00680,P0115,1,2658.52,0.05
OI002073,O00680,P0047,4,15113.63,0.1
OI002074,O00680,P0058,5,19519.27,0.2
OI002075,O00680,P0081,1,15455.55,0.0
OI002076,O00681,P0036,5,8960.67,0.0
OI002077,O00681,P0090,2,12974.36,0.15
OI002078,O00681,P0017,4,18742.99,0.05
OI002079,O00681,P0038,5,361.97,0.2
OI002080,O00681,P0006,5,16212.79,0.0
OI002081,O00682,P0057,5,6734.45,0.05
OI002082,O00682,P0097,5,3005.35,0.2
OI002083,O00683,P0052,2,2818.25,0.0
OI002084,O00683,P0078,2,9794.29,0.1
OI002085,O00683,P0035,2,7207.71,0.1
OI002086,O00683,P0027,1,5351.07,0.2
OI002087,O00684,P0059,3,28394.29,0.0
OI002088,O00684,P0065,2,20745.59,0.0
OI002089,O00684,P0091,3,21658.7,0.1
OI002090,O00684,P0093,1,12034.06,0.0
OI002091,O00684,P0068,2,1929.24,0.0
OI002092,O00685,P0031,3,20367.01,0.0
OI002093,O00685,P0038,3,361.97,0.2
OI002094,O00685,P0006,1,16212.79,0.15
OI002095,O00685,P0082,2,6739.91,0.2
OI002096,O00685,P0019,2,28629.69,0.1
OI002097,O00686,P0001,3,5815.44,0.15
OI002098,O00687,P0048,5,27431.78,0.0
OI002099,O00687,P0042,2,27113.7,0.05
OI002100,O00687,P0011,5,29653.81,0.0
OI002101,O00687,P0091,3,21658.7,0.0
OI002102,O00687,P0114,1,9431.72,0.2
OI002103,O00688,P0029,2,7057.79,0.0
OI002104,O00688,P0094,1,12871.71,0.1
OI002105,O00688,P0036,5,8960.67,0.0
OI002106,O00689,P0084,5,29957.77,0.1
OI002107,O00689,P0033,2,20746.57,0.2
OI002108,O00689,P0112,4,2861.72,0.0
OI002109,O00689,P0081,3,15455.55,0.0
OI002110,O00690,P0075,4,8404.97,0.0
OI002111,O00690,P0081,4,15455.55,0.0
OI002112,O00691,P0048,1,27431.78,0.05
OI002113,O00691,P0019,2,28629.69,0.05
OI002114,O00691,P0116,2,22662.54,0.2
OI002115,O00691,P0062,2,17669.73,0.0
OI002116,O00692,P0063,1,19689.07,0.0
OI002117,O00692,P0094,2,12871.71,0.0
OI002118,O00692,P0024,4,9812.32,0.15
OI002119,O00692,P0083,5,9132.71,0.0
OI002120,O00692,P0037,1,29340.98,0.0
OI002121,O00693,P0055,2,20284.12,0.05
OI002123,O00694,P0093,1,12034.06,0.05
OI002124,O00694,P0068,4,1929.24,0.0
OI002125,O00694,P0018,1,25587.96,0.2
OI002126,O00695,P0098,1,16744.36,0.0
OI002127,O00696,P0099,3,9969.82,0.0
OI002128,O00696,P0011,5,29653.81,0.0
OI002129,O00697,P0102,1,3215.58,0.1
OI002130,O00698,P0110,2,10608.58,0.0
OI002131,O00698,P0091,4,21658.7,0.2
OI002132,O00698,P0011,5,29653.81,0.05
OI002133,O00699,P0040,4,18259.1,0.0
OI002134,O00699,P0043,2,23683.68,0.0
OI002135,O00700,P0089,1,15973.04,0.2
OI002136,O00700,P0035,1,7207.71,0.0
OI002137,O00700,P0081,5,15455.55,0.0
OI002138,O00700,P0070,1,19923.53,0.1
OI002139,O00700,P0016,4,14148.38,0.0
OI002140,O00701,P0117,2,13360.22,0.0
OI002141,O00702,P0055,2,20284.12,0.0
OI002142,O00702,P0050,3,28891.25,0.0
OI002143,O00703,P0088,1,16504.89,0.05
OI002144,O00703,P0114,2,9431.72,0.0
OI002145,O00703,P0092,2,26656.16,0.0
OI002146,O00703,P0106,3,29239.45,0.0
OI002147,O00704,P0079,3,3907.55,0.0
OI002148,O00705,P0119,1,3520.87,0.1
OI002149,O00705,P0118,2,13328.28,0.0
OI002150,O00705,P0011,4,29653.81,0.1
OI002151,O00706,P0077,4,4058.28,0.0
OI002152,O00706,P0024,3,9812.32,0.1
OI002153,O00706,P0087,3,2082.59,0.0
OI002154,O00707,P0035,4,7207.71,0.15
OI002155,O00708,P0120,1,20385.15,0.2
OI002156,O00708,P0034,1,29981.28,0.2
OI002157,O00708,P0104,2,25379.76,0.2
OI002158,O00709,P0041,4,18672.23,0.05
OI002159,O00709,P0019,4,28629.69,0.2
OI002160,O00710,P0015,5,12370.16,0.05
OI002161,O00711,P0019,2,28629.69,0.0
OI002162,O00711,P0012,4,28948.95,0.0
OI002163,O00711,P0042,3,27113.7,0.05
OI002164,O00712,P0062,3,17669.73,0.0
OI002165,O00712,P0089,2,15973.04,0.05
OI002166,O00712,P0053,4,16152.78,0.1
OI002167,O00712,P0078,4,9794.29,0.1
OI002168,O00713,P0064,1,12314.5,0.1
OI002169,O00713,P0069,4,28476.44,0.1
OI002170,O00713,P0106,5,29239.45,0.2
OI002171,O00713,P0030,2,7749.16,0.15
OI002172,O00713,P0050,1,28891.25,0.0
OI002173,O00714,P0001,1,5815.44,0.0
OI002174,O00714,P0027,5,5351.07,0.05
OI002175,O00714,P0109,2,5510.83,0.0
OI002176,O00715,P0117,3,13360.22,0.0
OI002177,O00716,P0038,2,361.97,0.2
OI002178,O00716,P0059,5,28394.29,0.05
OI002179,O00717,P0027,2,5351.07,0.0
OI002180,O00717,P0106,2,29239.45,0.0
OI002181,O00718,P0049,1,22427.19,0.15
OI002182,O00718,P0094,4,12871.71,0.0
OI002183,O00719,P0090,1,12974.36,0.15
OI002185,O00720,P0062,2,17669.73,0.0
OI002186,O00720,P0108,2,27881.04,0.0
OI002187,O00720,P0077,2,4058.28,0.0
OI002188,O00720,P0112,1,2861.72,0.1
OI002189,O00721,P0020,2,1192.67,0.15
OI002190,O00721,P0098,5,16744.36,0.15
OI002191,O00721,P0024,3,9812.32,0.05
OI002192,O00721,P0061,4,11732.74,0.15
OI002193,O00722,P0057,1,6734.45,0.0
OI002194,O00722,P0101,1,29055.75,0.0
OI002195,O00722,P0083,1,9132.71,0.15
OI002196,O00723,P0078,2,9794.29,0.1
OI002197,O00724,P0002,4,25937.12,0.15
OI002198,O00724,P0051,4,29022.02,0.1
OI002199,O00725,P0118,3,13328.28,0.15
OI002200,O00725,P0074,2,23258.13,0.05
OI002201,O00725,P0065,2,20745.59,0.0
OI002202,O00726,P0067,4,29430.12,0.0
OI002203,O00727,P0052,1,2818.25,0.0
OI002204,O00727,P0080,4,22400.48,0.0
OI002205,O00728,P0078,4,9794.29,0.05
OI002206,O00728,P0108,3,27881.04,0.15
OI002208,O00728,P0105,4,17274.11,0.0
OI002209,O00728,P0089,1,15973.04,0.2
OI002210,O00729,P0083,3,9132.71,0.0
OI002211,O00729,P0055,1,20284.12,0.0
OI002212,O00729,P0025,3,11320.25,0.1
OI002213,O00730,P0004,2,8571.23,0.1
OI002214,O00730,P0031,1,20367.01,0.0
OI002215,O00730,P0037,2,29340.98,0.1
OI002216,O00731,P0097,3,3005.35,0.0
OI002217,O00732,P0026,3,12432.11,0.0
OI002218,O00732,P0082,5,6739.91,0.1
OI002219,O00732,P0119,1,3520.87,0.1
OI002220,O00732,P0005,4,29967.2,0.0
OI002221,O00732,P0031,1,20367.01,0.0
OI002222,O00733,P0040,1,18259.1,0.0
OI002223,O00734,P0051,3,29022.02,0.2
OI002224,O00734,P0065,4,20745.59,0.15
OI002225,O00734,P0025,3,11320.25,0.0
OI002226,O00735,P0043,4,23683.68,0.15
OI002228,O00736,P0065,4,20745.59,0.05
OI002229,O00736,P0104,5,25379.76,0.2
OI002230,O00736,P0100,1,26223.39,0.0
OI002231,O00736,P0020,2,1192.67,0.0
OI002232,O00737,P0011,2,29653.81,0.0
OI002233,O00737,P0114,2,9431.72,0.2
OI002234,O00737,P0081,2,15455.55,0.1
OI002235,O00737,P0012,5,28948.95,0.15
OI002236,O00738,P0084,4,29957.77,0.2
OI002237,O00738,P0067,2,29430.12,0.0
OI002238,O00738,P0120,3,20385.15,0.0
OI002239,O00738,P0099,5,9969.82,0.2
OI002240,O00738,P0044,4,22002.91,0.0
OI002241,O00739,P0031,1,20367.01,0.0
OI002242,O00739,P0027,5,5351.07,0.15
OI002243,O00739,P0079,4,3907.55,0.0
OI002244,O00739,P0078,1,9794.29,0.0
OI002245,O00740,P0071,1,1631.29,0.05
OI002246,O00740,P0112,1,2861.72,0.05
OI002247,O00740,P0103,3,19743.28,0.0
OI002248,O00741,P0021,5,29923.09,0.0
OI002249,O00741,P0009,3,11563.17,0.0
OI002250,O00741,P0036,1,8960.67,0.0
OI002251,O00742,P0034,4,29981.28,0.15
OI002252,O00742,P0061,2,11732.74,0.0
OI002253,O00742,P0033,5,20746.57,0.05
OI002254,O00742,P0098,1,16744.36,0.0
OI002255,O00743,P0052,5,2818.25,0.15
OI002256,O00743,P0053,2,16152.78,0.05
OI002257,O00743,P0110,3,10608.58,0.1
OI002258,O00744,P0041,5,18672.23,0.05
OI002259,O00744,P0048,3,27431.78,0.15
OI002260,O00744,P0011,1,29653.81,0.1
OI002261,O00744,P0088,1,16504.89,0.15
OI002262,O00744,P0053,2,16152.78,0.15
OI002263,O00745,P0002,4,25937.12,0.0
OI002264,O00745,P0020,5,1192.67,0.05
OI002265,O00745,P0110,1,10608.58,0.0
OI002266,O00745,P0014,4,15835.42,0.2
OI002267,O00745,P0038,4,361.97,0.15
OI002268,O00746,P0045,4,22454.73,0.05
OI002269,O00747,P0116,2,22662.54,0.15
OI002270,O00747,P0105,1,17274.11,0.05
OI002271,O00747,P0060,4,3024.1,0.0
OI002272,O00747,P0014,4,15835.42,0.0
OI002273,O00747,P0011,1,29653.81,0.0
OI002274,O00748,P0078,4,9794.29,0.0
OI002275,O00748,P0063,3,19689.07,0.05
OI002276,O00748,P0028,1,20532.06,0.1
OI002277,O00749,P0061,2,11732.74,0.0
OI002278,O00749,P0019,5,28629.69,0.0
OI002279,O00750,P0100,3,26223.39,0.2
OI002280,O00750,P0049,4,22427.19,0.05
OI002281,O00750,P0008,2,26103.7,0.0
OI002282,O00750,P0120,2,20385.15,0.2
OI002283,O00750,P0104,1,25379.76,0.2
OI002284,O00751,P0035,1,7207.71,0.0
OI002285,O00751,P0033,1,20746.57,0.0
OI002286,O00751,P0082,4,6739.91,0.0
OI002287,O00751,P0023,3,5090.98,0.2
OI002288,O00752,P0112,3,2861.72,0.0
OI002289,O00752,P0054,1,17586.66,0.0
OI002290,O00752,P0068,4,1929.24,0.0
OI002291,O00752,P0028,3,20532.06,0.0
OI002292,O00753,P0045,4,22454.73,0.05
OI002293,O00753,P0054,5,17586.66,0.15
OI002294,O00754,P0090,3,12974.36,0.15
OI002295,O00754,P0056,5,26540.94,0.05
OI002296,O00755,P0072,5,23634.91,0.0
OI002297,O00756,P0093,5,12034.06,0.1
OI002298,O00757,P0042,3,27113.7,0.0
OI002299,O00757,P0086,2,26990.09,0.05
OI002300,O00758,P0064,3,12314.5,0.0
OI002301,O00758,P0111,4,19761.46,0.0
OI002302,O00759,P0093,2,12034.06,0.15
OI002303,O00759,P0001,4,5815.44,0.15
OI002304,O00759,P0058,5,19519.27,0.0
OI002305,O00759,P0107,1,20288.3,0.0
OI002306,O00759,P0110,2,10608.58,0.05
OI002307,O00760,P0100,3,26223.39,0.0
OI002308,O00760,P0022,2,29352.73,0.15
OI002309,O00760,P0077,5,4058.28,0.0
OI002310,O00760,P0049,3,22427.19,0.2
OI002311,O00760,P0028,3,20532.06,0.0
OI002312,O00761,P0115,1,2658.52,0.15
OI002313,O00761,P0040,4,18259.1,0.15
OI002314,O00761,P0065,4,20745.59,0.05
OI002315,O00762,P0046,5,23621.0,0.2
OI002316,O00762,P0107,3,20288.3,0.0
OI002317,O00762,P0070,2,19923.53,0.05
OI002318,O00762,P0055,4,20284.12,0.0
OI002319,O00763,P0071,2,1631.29,0.1
OI002320,O00763,P0077,4,4058.28,0.05
OI002321,O00764,P0109,4,5510.83,0.15
OI002322,O00764,P0085,3,20620.59,0.15
OI002323,O00764,P0089,5,15973.04,0.2
OI002324,O00765,P0012,1,28948.95,0.0
OI002325,O00766,P0079,4,3907.55,0.0
OI002326,O00767,P0096,5,2845.8,0.0
OI002327,O00767,P0097,4,3005.35,0.1
OI002328,O00767,P0080,5,22400.48,0.2
OI002329,O00767,P0119,1,3520.87,0.15
OI002330,O00768,P0110,2,10608.58,0.2
OI002331,O00768,P0054,4,17586.66,0.1
OI002332,O00768,P0028,4,20532.06,0.0
OI002333,O00769,P0110,1,10608.58,0.0
OI002334,O00769,P0061,4,11732.74,0.05
OI002335,O00770,P0001,5,5815.44,0.0
OI002336,O00770,P0048,3,27431.78,0.15
OI002337,O00770,P0101,3,29055.75,0.0
OI002338,O00770,P0029,4,7057.79,0.15
OI002339,O00771,P0001,4,5815.44,0.0
OI002340,O00771,P0116,1,22662.54,0.0
OI002341,O00772,P0102,5,3215.58,0.2
OI002342,O00772,P0048,5,27431.78,0.0
OI002343,O00773,P0022,2,29352.73,0.1
OI002344,O00773,P0074,4,23258.13,0.0
OI002345,O00773,P0056,5,26540.94,0.15
OI002346,O00774,P0107,5,20288.3,0.05
OI002347,O00774,P0007,2,22914.64,0.15
OI002348,O00774,P0103,4,19743.28,0.15
OI002349,O00774,P0120,2,20385.15,0.05
OI002350,O00775,P0067,2,29430.12,0.0
OI002351,O00775,P0021,2,29923.09,0.1
OI002352,O00775,P0056,1,26540.94,0.15
OI002353,O00776,P0101,3,29055.75,0.2
OI002354,O00776,P0051,5,29022.02,0.0
OI002355,O00776,P0108,3,27881.04,0.0
OI002356,O00776,P0098,1,16744.36,0.0
OI002357,O00776,P0081,1,15455.55,0.05
OI002358,O00777,P0081,5,15455.55,0.0
OI002359,O00778,P0080,5,22400.48,0.0
OI002360,O00779,P0049,4,22427.19,0.15
OI002361,O00779,P0004,3,8571.23,0.0
OI002362,O00779,P0096,2,2845.8,0.15
OI002363,O00779,P0094,2,12871.71,0.0
OI002364,O00779,P0017,2,18742.99,0.1
OI002365,O00780,P0093,4,12034.06,0.2
OI002366,O00780,P0100,3,26223.39,0.15
OI002367,O00781,P0036,1,8960.67,0.0
OI002368,O00782,P0082,5,6739.91,0.2
OI002369,O00783,P0015,4,12370.16,0.1
